"trainer/step","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - _step","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - _step__MIN","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - _step__MAX","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - train/avg_mean_normalized_backlog","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - train/avg_mean_normalized_backlog__MIN","MLP_PPO_MP_MP5_10_1_75604150_24_07_30-08_04_01 - train/avg_mean_normalized_backlog__MAX","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - _step","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - _step__MIN","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - _step__MAX","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - train/avg_mean_normalized_backlog","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - train/avg_mean_normalized_backlog__MIN","PMN_shared_PPO_MP_MP5_10_1_a2c7b39d_24_07_30-08_03_53 - train/avg_mean_normalized_backlog__MAX","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - _step","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - _step__MIN","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - _step__MAX","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - train/avg_mean_normalized_backlog","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - train/avg_mean_normalized_backlog__MIN","PMN_shared_PPO_MP_MP5_9_1_e8296219_24_07_29-13_13_05 - train/avg_mean_normalized_backlog__MAX","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - _step","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - _step__MIN","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - _step__MAX","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - train/avg_mean_normalized_backlog","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - train/avg_mean_normalized_backlog__MIN","MLP_PPO_MP_MP5_9_1_1d552365_24_07_29-13_12_36 - train/avg_mean_normalized_backlog__MAX","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - _step","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - _step__MIN","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - _step__MAX","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - train/avg_mean_normalized_backlog","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - train/avg_mean_normalized_backlog__MIN","PMN_shared_PPO_MP_MP5_8_1_067f38fe_24_07_29-12_20_58 - train/avg_mean_normalized_backlog__MAX","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - _step","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - _step__MIN","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - _step__MAX","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - train/avg_mean_normalized_backlog","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - train/avg_mean_normalized_backlog__MIN","PMN_shared_PPO_MP_MP5_7_1_ea1882e0_24_07_29-12_19_53 - train/avg_mean_normalized_backlog__MAX","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - _step","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - _step__MIN","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - _step__MAX","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - train/avg_mean_normalized_backlog","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - train/avg_mean_normalized_backlog__MIN","MLP_PPO_MP_MP5_8_1_c0f7fc82_24_07_29-11_59_30 - train/avg_mean_normalized_backlog__MAX","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - _step","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - _step__MIN","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - _step__MAX","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - train/avg_mean_normalized_backlog","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - train/avg_mean_normalized_backlog__MIN","PMN_shared_PPO_MP_MP5_6_1_ed573a2c_24_07_29-11_59_15 - train/avg_mean_normalized_backlog__MAX","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - _step","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - _step__MIN","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - _step__MAX","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - train/avg_mean_normalized_backlog","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - train/avg_mean_normalized_backlog__MIN","MLP_PPO_MP_MP5_7_1_580e1c49_24_07_29-11_36_56 - train/avg_mean_normalized_backlog__MAX","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - _step","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - _step__MIN","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - _step__MAX","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - train/avg_mean_normalized_backlog","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - train/avg_mean_normalized_backlog__MIN","MLP_PPO_MP_MP5_6_1_16fdeb79_24_07_29-11_36_23 - train/avg_mean_normalized_backlog__MAX"
"412000","412000","412000","412000","0.650709331035614","0.650709331035614","0.650709331035614","412000","412000","412000","0.641466498374939","0.641466498374939","0.641466498374939","412000","412000","412000","0.9153662323951721","0.9153662323951721","0.9153662323951721","412000","412000","412000","0.9155191779136658","0.9155191779136658","0.9155191779136658","412000","412000","412000","0.5278491973876953","0.5278491973876953","0.5278491973876953","412000","412000","412000","0.5744669437408447","0.5744669437408447","0.5744669437408447","412000","412000","412000","0.555909276008606","0.555909276008606","0.555909276008606","412000","412000","412000","0.5110450983047485","0.5110450983047485","0.5110450983047485","412000","412000","412000","0.6057369112968445","0.6057369112968445","0.6057369112968445","412000","412000","412000","0.5378562211990356","0.5378562211990356","0.5378562211990356"
"414000","414000","414000","414000","0.6477599740028381","0.6477599740028381","0.6477599740028381","414000","414000","414000","0.6557676792144775","0.6557676792144775","0.6557676792144775","414000","414000","414000","0.9194510579109192","0.9194510579109192","0.9194510579109192","414000","414000","414000","0.9095176458358765","0.9095176458358765","0.9095176458358765","414000","414000","414000","0.5437045693397522","0.5437045693397522","0.5437045693397522","414000","414000","414000","0.5817229747772217","0.5817229747772217","0.5817229747772217","414000","414000","414000","0.5758170485496521","0.5758170485496521","0.5758170485496521","414000","414000","414000","0.48642903566360474","0.48642903566360474","0.48642903566360474","414000","414000","414000","0.6044330596923828","0.6044330596923828","0.6044330596923828","414000","414000","414000","0.5207275152206421","0.5207275152206421","0.5207275152206421"
"416000","416000","416000","416000","0.6382600665092468","0.6382600665092468","0.6382600665092468","416000","416000","416000","0.6461519002914429","0.6461519002914429","0.6461519002914429","416000","416000","416000","0.9248369336128235","0.9248369336128235","0.9248369336128235","416000","416000","416000","0.9005802869796753","0.9005802869796753","0.9005802869796753","416000","416000","416000","0.5487878918647766","0.5487878918647766","0.5487878918647766","416000","416000","416000","0.5736536979675293","0.5736536979675293","0.5736536979675293","416000","416000","416000","0.5828179121017456","0.5828179121017456","0.5828179121017456","416000","416000","416000","0.49708160758018494","0.49708160758018494","0.49708160758018494","416000","416000","416000","0.5996242761611938","0.5996242761611938","0.5996242761611938","416000","416000","416000","0.5367627143859863","0.5367627143859863","0.5367627143859863"
"418000","418000","418000","418000","0.6185732483863831","0.6185732483863831","0.6185732483863831","418000","418000","418000","0.6268319487571716","0.6268319487571716","0.6268319487571716","418000","418000","418000","0.9407626986503601","0.9407626986503601","0.9407626986503601","418000","418000","418000","0.9185135960578918","0.9185135960578918","0.9185135960578918","418000","418000","418000","0.5443283915519714","0.5443283915519714","0.5443283915519714","418000","418000","418000","0.548677384853363","0.548677384853363","0.548677384853363","418000","418000","418000","0.5922208428382874","0.5922208428382874","0.5922208428382874","418000","418000","418000","0.5046848654747009","0.5046848654747009","0.5046848654747009","418000","418000","418000","0.5741027593612671","0.5741027593612671","0.5741027593612671","418000","418000","418000","0.5397410988807678","0.5397410988807678","0.5397410988807678"
"420000","420000","420000","420000","0.6315542459487915","0.6315542459487915","0.6315542459487915","420000","420000","420000","0.6325948238372803","0.6325948238372803","0.6325948238372803","420000","420000","420000","0.9470766186714172","0.9470766186714172","0.9470766186714172","420000","420000","420000","0.9305914044380188","0.9305914044380188","0.9305914044380188","420000","420000","420000","0.534690797328949","0.534690797328949","0.534690797328949","420000","420000","420000","0.5371118783950806","0.5371118783950806","0.5371118783950806","420000","420000","420000","0.5795844793319702","0.5795844793319702","0.5795844793319702","420000","420000","420000","0.49734556674957275","0.49734556674957275","0.49734556674957275","420000","420000","420000","0.5790519118309021","0.5790519118309021","0.5790519118309021","420000","420000","420000","0.528010368347168","0.528010368347168","0.528010368347168"
"422000","422000","422000","422000","0.6346212029457092","0.6346212029457092","0.6346212029457092","422000","422000","422000","0.6319591999053955","0.6319591999053955","0.6319591999053955","422000","422000","422000","0.9545024037361145","0.9545024037361145","0.9545024037361145","422000","422000","422000","0.9260671734809875","0.9260671734809875","0.9260671734809875","422000","422000","422000","0.5300479531288147","0.5300479531288147","0.5300479531288147","422000","422000","422000","0.5376542210578918","0.5376542210578918","0.5376542210578918","422000","422000","422000","0.5591586828231812","0.5591586828231812","0.5591586828231812","422000","422000","422000","0.49512067437171936","0.49512067437171936","0.49512067437171936","422000","422000","422000","0.5702382922172546","0.5702382922172546","0.5702382922172546","422000","422000","422000","0.5199449062347412","0.5199449062347412","0.5199449062347412"
"424000","424000","424000","424000","0.6405344605445862","0.6405344605445862","0.6405344605445862","424000","424000","424000","0.6255266070365906","0.6255266070365906","0.6255266070365906","424000","424000","424000","0.9163473844528198","0.9163473844528198","0.9163473844528198","424000","424000","424000","0.892200767993927","0.892200767993927","0.892200767993927","424000","424000","424000","0.5409504175186157","0.5409504175186157","0.5409504175186157","424000","424000","424000","0.5465437173843384","0.5465437173843384","0.5465437173843384","424000","424000","424000","0.5588579773902893","0.5588579773902893","0.5588579773902893","424000","424000","424000","0.49618273973464966","0.49618273973464966","0.49618273973464966","424000","424000","424000","0.5824325680732727","0.5824325680732727","0.5824325680732727","424000","424000","424000","0.5290429592132568","0.5290429592132568","0.5290429592132568"
"426000","426000","426000","426000","0.6400545239448547","0.6400545239448547","0.6400545239448547","426000","426000","426000","0.6248406171798706","0.6248406171798706","0.6248406171798706","426000","426000","426000","0.9068814516067505","0.9068814516067505","0.9068814516067505","426000","426000","426000","0.8839868307113647","0.8839868307113647","0.8839868307113647","426000","426000","426000","0.5458421111106873","0.5458421111106873","0.5458421111106873","426000","426000","426000","0.5681018233299255","0.5681018233299255","0.5681018233299255","426000","426000","426000","0.5643400549888611","0.5643400549888611","0.5643400549888611","426000","426000","426000","0.5024011135101318","0.5024011135101318","0.5024011135101318","426000","426000","426000","0.6029890775680542","0.6029890775680542","0.6029890775680542","426000","426000","426000","0.5383408069610596","0.5383408069610596","0.5383408069610596"
"428000","428000","428000","428000","0.6431800127029419","0.6431800127029419","0.6431800127029419","428000","428000","428000","0.6357635855674744","0.6357635855674744","0.6357635855674744","428000","428000","428000","0.9228764772415161","0.9228764772415161","0.9228764772415161","428000","428000","428000","0.8850876688957214","0.8850876688957214","0.8850876688957214","428000","428000","428000","0.5590535998344421","0.5590535998344421","0.5590535998344421","428000","428000","428000","0.5707475543022156","0.5707475543022156","0.5707475543022156","428000","428000","428000","0.5850058794021606","0.5850058794021606","0.5850058794021606","428000","428000","428000","0.5019333958625793","0.5019333958625793","0.5019333958625793","428000","428000","428000","0.5895779132843018","0.5895779132843018","0.5895779132843018","428000","428000","428000","0.5391106605529785","0.5391106605529785","0.5391106605529785"
"430000","430000","430000","430000","0.6342098712921143","0.6342098712921143","0.6342098712921143","430000","430000","430000","0.6363998055458069","0.6363998055458069","0.6363998055458069","430000","430000","430000","0.9255815148353577","0.9255815148353577","0.9255815148353577","430000","430000","430000","0.8966162204742432","0.8966162204742432","0.8966162204742432","430000","430000","430000","0.5514766573905945","0.5514766573905945","0.5514766573905945","430000","430000","430000","0.5457371473312378","0.5457371473312378","0.5457371473312378","430000","430000","430000","0.5776510238647461","0.5776510238647461","0.5776510238647461","430000","430000","430000","0.5168365836143494","0.5168365836143494","0.5168365836143494","430000","430000","430000","0.5615267157554626","0.5615267157554626","0.5615267157554626","430000","430000","430000","0.5505868196487427","0.5505868196487427","0.5505868196487427"
"432000","432000","432000","432000","0.6276229619979858","0.6276229619979858","0.6276229619979858","432000","432000","432000","0.6337674856185913","0.6337674856185913","0.6337674856185913","432000","432000","432000","0.9088897705078125","0.9088897705078125","0.9088897705078125","432000","432000","432000","0.884050726890564","0.884050726890564","0.884050726890564","432000","432000","432000","0.5678202509880066","0.5678202509880066","0.5678202509880066","432000","432000","432000","0.5259272456169128","0.5259272456169128","0.5259272456169128","432000","432000","432000","0.5930829048156738","0.5930829048156738","0.5930829048156738","432000","432000","432000","0.5117678046226501","0.5117678046226501","0.5117678046226501","432000","432000","432000","0.5542178153991699","0.5542178153991699","0.5542178153991699","432000","432000","432000","0.5410698652267456","0.5410698652267456","0.5410698652267456"
"434000","434000","434000","434000","0.6186485886573792","0.6186485886573792","0.6186485886573792","434000","434000","434000","0.6311113238334656","0.6311113238334656","0.6311113238334656","434000","434000","434000","0.9003076553344727","0.9003076553344727","0.9003076553344727","434000","434000","434000","0.8734301328659058","0.8734301328659058","0.8734301328659058","434000","434000","434000","0.5524503588676453","0.5524503588676453","0.5524503588676453","434000","434000","434000","0.5459109544754028","0.5459109544754028","0.5459109544754028","434000","434000","434000","0.577949047088623","0.577949047088623","0.577949047088623","434000","434000","434000","0.5088098645210266","0.5088098645210266","0.5088098645210266","434000","434000","434000","0.5768836736679077","0.5768836736679077","0.5768836736679077","434000","434000","434000","0.5343658924102783","0.5343658924102783","0.5343658924102783"
"436000","436000","436000","436000","0.6518080830574036","0.6518080830574036","0.6518080830574036","436000","436000","436000","0.6595725417137146","0.6595725417137146","0.6595725417137146","436000","436000","436000","0.9402362704277039","0.9402362704277039","0.9402362704277039","436000","436000","436000","0.9138988852500916","0.9138988852500916","0.9138988852500916","436000","436000","436000","0.5398327112197876","0.5398327112197876","0.5398327112197876","436000","436000","436000","0.5578417181968689","0.5578417181968689","0.5578417181968689","436000","436000","436000","0.5670926570892334","0.5670926570892334","0.5670926570892334","436000","436000","436000","0.5088399052619934","0.5088399052619934","0.5088399052619934","436000","436000","436000","0.5919478535652161","0.5919478535652161","0.5919478535652161","436000","436000","436000","0.536293089389801","0.536293089389801","0.536293089389801"
"438000","438000","438000","438000","0.6624184846878052","0.6624184846878052","0.6624184846878052","438000","438000","438000","0.6664068102836609","0.6664068102836609","0.6664068102836609","438000","438000","438000","0.9285852909088135","0.9285852909088135","0.9285852909088135","438000","438000","438000","0.8877668380737305","0.8877668380737305","0.8877668380737305","438000","438000","438000","0.5158516764640808","0.5158516764640808","0.5158516764640808","438000","438000","438000","0.5442629456520081","0.5442629456520081","0.5442629456520081","438000","438000","438000","0.5396407246589661","0.5396407246589661","0.5396407246589661","438000","438000","438000","0.52102130651474","0.52102130651474","0.52102130651474","438000","438000","438000","0.5761883854866028","0.5761883854866028","0.5761883854866028","438000","438000","438000","0.5525344610214233","0.5525344610214233","0.5525344610214233"
"440000","440000","440000","440000","0.651343047618866","0.651343047618866","0.651343047618866","440000","440000","440000","0.6542864441871643","0.6542864441871643","0.6542864441871643","440000","440000","440000","0.8990906476974487","0.8990906476974487","0.8990906476974487","440000","440000","440000","0.8626126050949097","0.8626126050949097","0.8626126050949097","440000","440000","440000","0.5175709128379822","0.5175709128379822","0.5175709128379822","440000","440000","440000","0.5330978631973267","0.5330978631973267","0.5330978631973267","440000","440000","440000","0.5446028709411621","0.5446028709411621","0.5446028709411621","440000","440000","440000","0.5101183652877808","0.5101183652877808","0.5101183652877808","440000","440000","440000","0.5731943845748901","0.5731943845748901","0.5731943845748901","440000","440000","440000","0.5394285917282104","0.5394285917282104","0.5394285917282104"
"442000","442000","442000","442000","0.639100968837738","0.639100968837738","0.639100968837738","442000","442000","442000","0.6418002247810364","0.6418002247810364","0.6418002247810364","442000","442000","442000","0.8928995132446289","0.8928995132446289","0.8928995132446289","442000","442000","442000","0.8685960173606873","0.8685960173606873","0.8685960173606873","442000","442000","442000","0.5252025723457336","0.5252025723457336","0.5252025723457336","442000","442000","442000","0.5406426787376404","0.5406426787376404","0.5406426787376404","442000","442000","442000","0.5541755557060242","0.5541755557060242","0.5541755557060242","442000","442000","442000","0.5080968141555786","0.5080968141555786","0.5080968141555786","442000","442000","442000","0.5753885507583618","0.5753885507583618","0.5753885507583618","442000","442000","442000","0.543852686882019","0.543852686882019","0.543852686882019"
"444000","444000","444000","444000","0.6412741541862488","0.6412741541862488","0.6412741541862488","444000","444000","444000","0.6435853242874146","0.6435853242874146","0.6435853242874146","444000","444000","444000","0.8884012699127197","0.8884012699127197","0.8884012699127197","444000","444000","444000","0.8911441564559937","0.8911441564559937","0.8911441564559937","444000","444000","444000","0.5308061242103577","0.5308061242103577","0.5308061242103577","444000","444000","444000","0.5428234934806824","0.5428234934806824","0.5428234934806824","444000","444000","444000","0.5569972991943359","0.5569972991943359","0.5569972991943359","444000","444000","444000","0.5011140704154968","0.5011140704154968","0.5011140704154968","444000","444000","444000","0.5705485343933105","0.5705485343933105","0.5705485343933105","444000","444000","444000","0.5333936810493469","0.5333936810493469","0.5333936810493469"
"446000","446000","446000","446000","0.678169846534729","0.678169846534729","0.678169846534729","446000","446000","446000","0.673587441444397","0.673587441444397","0.673587441444397","446000","446000","446000","0.897552490234375","0.897552490234375","0.897552490234375","446000","446000","446000","0.8974158763885498","0.8974158763885498","0.8974158763885498","446000","446000","446000","0.5392378568649292","0.5392378568649292","0.5392378568649292","446000","446000","446000","0.5452350974082947","0.5452350974082947","0.5452350974082947","446000","446000","446000","0.5631235241889954","0.5631235241889954","0.5631235241889954","446000","446000","446000","0.5000290274620056","0.5000290274620056","0.5000290274620056","446000","446000","446000","0.575268030166626","0.575268030166626","0.575268030166626","446000","446000","446000","0.5312618613243103","0.5312618613243103","0.5312618613243103"
"448000","448000","448000","448000","0.6757087707519531","0.6757087707519531","0.6757087707519531","448000","448000","448000","0.6690031290054321","0.6690031290054321","0.6690031290054321","448000","448000","448000","0.9103545546531677","0.9103545546531677","0.9103545546531677","448000","448000","448000","0.9034452438354492","0.9034452438354492","0.9034452438354492","448000","448000","448000","0.5288888216018677","0.5288888216018677","0.5288888216018677","448000","448000","448000","0.5588091015815735","0.5588091015815735","0.5588091015815735","448000","448000","448000","0.5458163619041443","0.5458163619041443","0.5458163619041443","448000","448000","448000","0.5135166049003601","0.5135166049003601","0.5135166049003601","448000","448000","448000","0.5865442156791687","0.5865442156791687","0.5865442156791687","448000","448000","448000","0.5447801351547241","0.5447801351547241","0.5447801351547241"
"450000","450000","450000","450000","0.6559459567070007","0.6559459567070007","0.6559459567070007","450000","450000","450000","0.6535937786102295","0.6535937786102295","0.6535937786102295","450000","450000","450000","0.9040601253509521","0.9040601253509521","0.9040601253509521","450000","450000","450000","0.8669902086257935","0.8669902086257935","0.8669902086257935","450000","450000","450000","0.5324863791465759","0.5324863791465759","0.5324863791465759","450000","450000","450000","0.552616536617279","0.552616536617279","0.552616536617279","450000","450000","450000","0.5491724014282227","0.5491724014282227","0.5491724014282227","450000","450000","450000","0.5226242542266846","0.5226242542266846","0.5226242542266846","450000","450000","450000","0.5921390652656555","0.5921390652656555","0.5921390652656555","450000","450000","450000","0.5602892637252808","0.5602892637252808","0.5602892637252808"
"452000","452000","452000","452000","0.6418594121932983","0.6418594121932983","0.6418594121932983","452000","452000","452000","0.6425732374191284","0.6425732374191284","0.6425732374191284","452000","452000","452000","0.9131677150726318","0.9131677150726318","0.9131677150726318","452000","452000","452000","0.8606085777282715","0.8606085777282715","0.8606085777282715","452000","452000","452000","0.5374814867973328","0.5374814867973328","0.5374814867973328","452000","452000","452000","0.5607083439826965","0.5607083439826965","0.5607083439826965","452000","452000","452000","0.5518388152122498","0.5518388152122498","0.5518388152122498","452000","452000","452000","0.5241076350212097","0.5241076350212097","0.5241076350212097","452000","452000","452000","0.6112558245658875","0.6112558245658875","0.6112558245658875","452000","452000","452000","0.5544923543930054","0.5544923543930054","0.5544923543930054"
"454000","454000","454000","454000","0.647530198097229","0.647530198097229","0.647530198097229","454000","454000","454000","0.6485358476638794","0.6485358476638794","0.6485358476638794","454000","454000","454000","0.91180819272995","0.91180819272995","0.91180819272995","454000","454000","454000","0.8644635081291199","0.8644635081291199","0.8644635081291199","454000","454000","454000","0.5179581642150879","0.5179581642150879","0.5179581642150879","454000","454000","454000","0.5568348169326782","0.5568348169326782","0.5568348169326782","454000","454000","454000","0.5345534086227417","0.5345534086227417","0.5345534086227417","454000","454000","454000","0.5122816562652588","0.5122816562652588","0.5122816562652588","454000","454000","454000","0.6096870303153992","0.6096870303153992","0.6096870303153992","454000","454000","454000","0.5409912467002869","0.5409912467002869","0.5409912467002869"
"456000","456000","456000","456000","0.6263821125030518","0.6263821125030518","0.6263821125030518","456000","456000","456000","0.6307913661003113","0.6307913661003113","0.6307913661003113","456000","456000","456000","0.9251163601875305","0.9251163601875305","0.9251163601875305","456000","456000","456000","0.9012068510055542","0.9012068510055542","0.9012068510055542","456000","456000","456000","0.5148805975914001","0.5148805975914001","0.5148805975914001","456000","456000","456000","0.5629705190658569","0.5629705190658569","0.5629705190658569","456000","456000","456000","0.5394439697265625","0.5394439697265625","0.5394439697265625","456000","456000","456000","0.5031026601791382","0.5031026601791382","0.5031026601791382","456000","456000","456000","0.6063374280929565","0.6063374280929565","0.6063374280929565","456000","456000","456000","0.5196444392204285","0.5196444392204285","0.5196444392204285"
"458000","458000","458000","458000","0.6374515295028687","0.6374515295028687","0.6374515295028687","458000","458000","458000","0.6411733627319336","0.6411733627319336","0.6411733627319336","458000","458000","458000","0.9171391129493713","0.9171391129493713","0.9171391129493713","458000","458000","458000","0.9089604616165161","0.9089604616165161","0.9089604616165161","458000","458000","458000","0.5372774600982666","0.5372774600982666","0.5372774600982666","458000","458000","458000","0.568274736404419","0.568274736404419","0.568274736404419","458000","458000","458000","0.5644020438194275","0.5644020438194275","0.5644020438194275","458000","458000","458000","0.4999232292175293","0.4999232292175293","0.4999232292175293","458000","458000","458000","0.6016769409179688","0.6016769409179688","0.6016769409179688","458000","458000","458000","0.5173231959342957","0.5173231959342957","0.5173231959342957"
"460000","460000","460000","460000","0.6441133618354797","0.6441133618354797","0.6441133618354797","460000","460000","460000","0.6420660614967346","0.6420660614967346","0.6420660614967346","460000","460000","460000","0.9097499847412109","0.9097499847412109","0.9097499847412109","460000","460000","460000","0.9054153561592102","0.9054153561592102","0.9054153561592102","460000","460000","460000","0.5434808135032654","0.5434808135032654","0.5434808135032654","460000","460000","460000","0.5583780407905579","0.5583780407905579","0.5583780407905579","460000","460000","460000","0.5603265762329102","0.5603265762329102","0.5603265762329102","460000","460000","460000","0.5061474442481995","0.5061474442481995","0.5061474442481995","460000","460000","460000","0.6042952537536621","0.6042952537536621","0.6042952537536621","460000","460000","460000","0.5296323895454407","0.5296323895454407","0.5296323895454407"
"462000","462000","462000","462000","0.6432328224182129","0.6432328224182129","0.6432328224182129","462000","462000","462000","0.6431583762168884","0.6431583762168884","0.6431583762168884","462000","462000","462000","0.9065607190132141","0.9065607190132141","0.9065607190132141","462000","462000","462000","0.9043003916740417","0.9043003916740417","0.9043003916740417","462000","462000","462000","0.5351565480232239","0.5351565480232239","0.5351565480232239","462000","462000","462000","0.5593379735946655","0.5593379735946655","0.5593379735946655","462000","462000","462000","0.5492899417877197","0.5492899417877197","0.5492899417877197","462000","462000","462000","0.5058149695396423","0.5058149695396423","0.5058149695396423","462000","462000","462000","0.5985880494117737","0.5985880494117737","0.5985880494117737","462000","462000","462000","0.5405014753341675","0.5405014753341675","0.5405014753341675"
"464000","464000","464000","464000","0.6330574750900269","0.6330574750900269","0.6330574750900269","464000","464000","464000","0.6440284252166748","0.6440284252166748","0.6440284252166748","464000","464000","464000","0.9097557663917542","0.9097557663917542","0.9097557663917542","464000","464000","464000","0.9081698656082153","0.9081698656082153","0.9081698656082153","464000","464000","464000","0.5464807748794556","0.5464807748794556","0.5464807748794556","464000","464000","464000","0.5448863506317139","0.5448863506317139","0.5448863506317139","464000","464000","464000","0.561237633228302","0.561237633228302","0.561237633228302","464000","464000","464000","0.5032561421394348","0.5032561421394348","0.5032561421394348","464000","464000","464000","0.5799399614334106","0.5799399614334106","0.5799399614334106","464000","464000","464000","0.5405234694480896","0.5405234694480896","0.5405234694480896"
"466000","466000","466000","466000","0.6464987993240356","0.6464987993240356","0.6464987993240356","466000","466000","466000","0.6466225385665894","0.6466225385665894","0.6466225385665894","466000","466000","466000","0.9321334958076477","0.9321334958076477","0.9321334958076477","466000","466000","466000","0.9116238951683044","0.9116238951683044","0.9116238951683044","466000","466000","466000","0.5346599221229553","0.5346599221229553","0.5346599221229553","466000","466000","466000","0.5481396317481995","0.5481396317481995","0.5481396317481995","466000","466000","466000","0.5552978515625","0.5552978515625","0.5552978515625","466000","466000","466000","0.5070556998252869","0.5070556998252869","0.5070556998252869","466000","466000","466000","0.5750561356544495","0.5750561356544495","0.5750561356544495","466000","466000","466000","0.5376520752906799","0.5376520752906799","0.5376520752906799"
"468000","468000","468000","468000","0.6527905464172363","0.6527905464172363","0.6527905464172363","468000","468000","468000","0.6525614261627197","0.6525614261627197","0.6525614261627197","468000","468000","468000","0.9504435062408447","0.9504435062408447","0.9504435062408447","468000","468000","468000","0.9109395146369934","0.9109395146369934","0.9109395146369934","468000","468000","468000","0.5349149703979492","0.5349149703979492","0.5349149703979492","468000","468000","468000","0.5558518767356873","0.5558518767356873","0.5558518767356873","468000","468000","468000","0.5622382164001465","0.5622382164001465","0.5622382164001465","468000","468000","468000","0.5133872628211975","0.5133872628211975","0.5133872628211975","468000","468000","468000","0.5797842144966125","0.5797842144966125","0.5797842144966125","468000","468000","468000","0.5346004962921143","0.5346004962921143","0.5346004962921143"
